,contest,winner,loser,time
22883,8913453916141550,50,39,2020-12-08 20:21:38.042354
22884,5513278303733470,62,69,2020-12-08 20:21:38.042354
22885,1371873505330558,61,63,2020-12-08 20:21:38.042354
22886,5038255565699230,65,60,2020-12-08 20:21:38.042354
22887,5703525425132112,65,66,2020-12-08 20:21:38.042354
22888,3123585648220363,62,63,2020-12-08 20:21:38.042354
22889,1277703110765546,59,62,2020-12-08 22:21:04.359319
22890,2539345296574362,64,61,2020-12-08 22:21:04.359319
22891,3170336450367735,66,71,2020-12-08 22:21:04.359319
22892,3312451872575819,80,79,2020-12-08 22:21:04.359319
22893,6677481237802903,55,59,2020-12-08 22:21:04.359319
22894,8701451018771289,44,44,2020-12-08 22:21:04.359319
22895,1406478641900556,79,81,2020-12-08 22:21:04.359319
22896,3154941674065236,63,62,2020-12-08 22:21:04.359319
22897,4578624718922493,70,68,2020-12-08 22:21:04.359319
22898,6236852979953496,64,69,2020-12-08 22:21:04.359319
22899,8580296835102789,47,41,2020-12-08 22:21:04.359319
22900,2604739517214924,64,59,2020-12-08 22:21:04.359319
22901,29546531148198,64,63,2020-12-08 22:21:04.359319
22902,4236845594488728,64,63,2020-12-08 22:21:04.359319
22903,4525547084114238,79,76,2020-12-08 22:21:04.359319
22904,5116680869767457,80,78,2020-12-08 22:21:04.359319
22905,6237761528332115,67,61,2020-12-08 22:21:04.359319
22906,6319352912889551,63,65,2020-12-08 22:21:04.359319
22907,650947116497875,43,48,2020-12-08 22:21:04.359319
22908,1702800014658749,79,76,2020-12-08 22:21:04.359319
22909,713559219554682,80,76,2020-12-08 22:21:04.359319
22910,8516350155220175,68,70,2020-12-08 22:21:04.359319
22911,346760533833230,64,60,2020-12-09 00:17:33.100005
22912,3809977018883107,60,61,2020-12-09 00:17:33.100005
22913,4119296338751639,53,44,2020-12-09 00:17:33.100005
22914,8532022206597034,64,68,2020-12-09 00:17:33.100005
22915,1385416683421378,68,61,2020-12-09 00:17:33.100005
22916,1839315948192003,76,74,2020-12-09 00:17:33.100005
22917,2434302422304760,77,81,2020-12-09 00:17:33.100005
22918,3376017162894535,66,67,2020-12-09 00:17:33.100005
22919,5824406100572565,80,79,2020-12-09 00:17:33.100005
22920,3440084418696948,66,69,2020-12-09 00:17:33.100005
22921,5048254464733696,76,72,2020-12-09 00:17:33.100005
22922,7334464424541706,68,64,2020-12-09 00:17:33.100005
22923,1428317173742034,50,49,2020-12-09 00:17:33.100005
22924,1466243225923844,76,69,2020-12-09 02:18:56.873795
22925,2965861282983442,52,45,2020-12-09 02:18:56.873795
22926,344277309393307,60,0,2020-12-09 02:18:56.873795
22927,3967859688444363,47,51,2020-12-09 02:18:56.873795
22928,482909421878333,77,81,2020-12-09 02:18:56.873795
22929,7326962104182616,54,55,2020-12-09 02:18:56.873795
22930,1111702473126293,65,65,2020-12-09 02:18:56.873795
22931,290585010157919,53,57,2020-12-09 02:18:56.873795
22932,5731291113397411,51,58,2020-12-09 02:18:56.873795
22933,7396691613247102,62,63,2020-12-09 02:18:56.873795
22934,915944900078307,79,63,2020-12-09 02:18:56.873795
22935,1699055285909164,64,67,2020-12-09 02:18:56.873795
22936,4064896439261150,68,69,2020-12-09 02:18:56.873795
22937,4490815078415505,71,68,2020-12-09 02:18:56.873795
22938,4767630488047108,80,71,2020-12-09 02:18:56.873795
22939,6856534303843890,67,70,2020-12-09 02:18:56.873795
22940,8288019888133884,58,69,2020-12-09 02:18:56.873795
22941,1105509278868269,77,80,2020-12-09 04:15:04.605099
22942,3970264919612554,44,36,2020-12-09 04:15:04.605099
22943,6116902406591668,78,46,2020-12-09 04:15:04.605099
22944,250264260409704,51,52,2020-12-09 04:15:04.605099
22945,4935329954332822,56,52,2020-12-09 04:15:04.605099
22946,3385448778654622,52,56,2020-12-09 04:15:04.605099
22947,8710258206671244,47,40,2020-12-09 04:15:04.605099
22948,8183365571528907,50,48,2020-12-09 04:15:04.605099
22949,8337851290989688,77,68,2020-12-09 04:15:04.605099
22950,942145082280879,56,51,2020-12-09 04:15:04.605099
22951,4040453145960105,71,68,2020-12-09 06:19:19.093848
22952,502980862163860,80,47,2020-12-09 06:19:19.093848
22953,3253730592394407,68,0,2020-12-09 06:19:19.093848
22954,6793656433340446,64,61,2020-12-09 06:19:19.093848
22955,7195402311326989,80,47,2020-12-09 06:19:19.093848
22956,2010660933574169,80,47,2020-12-09 06:19:19.093848
22957,2373125835010589,80,78,2020-12-09 06:19:19.093848
22958,2560952446414563,68,70,2020-12-09 06:19:19.093848
22959,6942244222711839,62,65,2020-12-09 06:19:19.093848
22960,2677917008030877,66,69,2020-12-09 06:19:19.093848
22961,4453130795613060,81,78,2020-12-09 06:19:19.093848
22962,5490209725837949,44,60,2020-12-09 06:19:19.093848
22963,1796036849707542,47,46,2020-12-09 08:11:46.825234
22964,2098890941508029,65,62,2020-12-09 08:11:46.825234
22965,3250651589528762,46,30,2020-12-09 08:11:46.825234
22966,4916900927245241,52,51,2020-12-09 08:11:46.825234
22967,6925902870579769,63,63,2020-12-09 08:11:46.825234
22968,1602791920400193,45,49,2020-12-09 10:18:56.047761
22969,3426752653486366,45,51,2020-12-09 10:18:56.047761
22970,1238956972999154,53,51,2020-12-09 10:18:56.047761
22971,3973473037864845,58,45,2020-12-09 12:21:05.777383
22972,61092513894208,48,50,2020-12-09 12:21:05.777383
22973,6381046786955639,70,67,2020-12-09 12:21:05.777383
22974,1731358385324033,58,57,2020-12-09 14:21:37.487223
22975,1604528135566974,50,54,2020-12-09 14:21:37.487223
22976,2365214679654875,58,58,2020-12-09 14:21:37.487223
22977,2638730973672022,48,51,2020-12-09 16:17:16.582532
22978,7034844589313973,59,0,2020-12-09 16:17:16.582532
22979,2957588426206159,51,48,2020-12-09 16:17:16.582532
22980,7718816979056980,59,59,2020-12-09 16:17:16.582532
22981,8243623669563707,60,57,2020-12-09 16:17:16.582532
22982,1045541539993326,51,43,2020-12-09 16:17:16.582532
22983,813510228606374,66,67,2020-12-09 16:17:16.582532
22984,4977627976553401,50,49,2020-12-09 18:22:20.845556
22985,7019159340326954,61,62,2020-12-09 18:22:20.845556
22986,1774955798892674,60,59,2020-12-09 18:22:20.845556
22987,2049160667244259,66,71,2020-12-09 18:22:20.845556
22988,7825488192166667,63,59,2020-12-09 18:22:20.845556
22989,2151612137486657,49,48,2020-12-09 18:22:20.845556
22990,3089946087521941,51,56,2020-12-09 18:22:20.845556
22991,3822964955644740,79,77,2020-12-09 18:22:20.845556
22992,5357355078422534,72,71,2020-12-09 18:22:20.845556
22993,8852762446997472,76,79,2020-12-09 18:22:20.845556
22994,4356648077980256,72,67,2020-12-09 20:18:01.090391
22995,8651829643664634,57,44,2020-12-09 20:18:01.090391
22996,1765678447104558,44,51,2020-12-09 20:18:01.090391
22997,3099562003590523,0,63,2020-12-09 20:18:01.090391
22998,8032835746919835,60,56,2020-12-09 20:18:01.090391
22999,8411100819507624,75,79,2020-12-09 20:18:01.090391
23000,6041219472155838,65,0,2020-12-09 20:18:01.090391
23001,7367608391311090,53,54,2020-12-09 20:18:01.090391
23002,4184862234858995,54,46,2020-12-09 22:17:27.011521
23003,7083948773264171,58,60,2020-12-09 22:17:27.011521
23004,8811328856231048,43,26,2020-12-09 22:17:27.011521
23005,1422566186700757,72,70,2020-12-09 22:17:27.011521
23006,1736867803107997,72,68,2020-12-09 22:17:27.011521
23007,1944826999379059,73,59,2020-12-09 22:17:27.011521
23008,2329110176937121,62,0,2020-12-09 22:17:27.011521
23009,5562087561290058,65,62,2020-12-09 22:17:27.011521
23010,3035859345255429,60,54,2020-12-09 22:17:27.011521
23011,4937254334505440,41,41,2020-12-09 22:17:27.011521
23012,7240912297678507,52,26,2020-12-09 22:17:27.011521
23013,438036736852097,60,53,2020-12-09 22:17:27.011521
23014,2556691118217964,67,65,2020-12-10 00:20:40.727910
23015,5670211594446309,80,79,2020-12-10 00:20:40.727910
23016,8050801423829569,44,38,2020-12-10 00:20:40.727910
23017,1159577445191779,69,61,2020-12-10 00:20:40.727910
23018,3912273575317336,65,61,2020-12-10 00:20:40.727910
23019,8828963723105904,54,40,2020-12-10 00:20:40.727910
23020,2056740340487802,76,80,2020-12-10 02:27:05.370582
23021,2113197125098824,47,45,2020-12-10 02:27:05.370582
23022,8320199595985177,63,64,2020-12-10 02:27:05.370582
23023,895264732885983,55,52,2020-12-10 02:27:05.370582
23024,4309763910903879,81,81,2020-12-10 02:27:05.370582
23025,6488589465454360,52,51,2020-12-10 02:27:05.370582
23026,3719645289474896,63,65,2020-12-10 02:27:05.370582
23027,6150324912338068,73,80,2020-12-10 02:27:05.370582
23028,7974737769140146,46,34,2020-12-10 02:27:05.370582
23029,8042593557118202,56,35,2020-12-10 02:27:05.370582
23030,1255545484314547,55,58,2020-12-10 04:22:34.435848
23031,3861993710575513,51,54,2020-12-10 04:22:34.435848
23032,4175533569030507,53,52,2020-12-10 04:22:34.435848
23033,5820146406074261,65,0,2020-12-10 04:22:34.435848
23034,5928070106991209,40,36,2020-12-10 04:22:34.435848
23035,1070761951664204,56,54,2020-12-10 04:22:34.435848
23036,3519649853894759,56,51,2020-12-10 04:22:34.435848
23037,464767743290820,65,61,2020-12-10 04:22:34.435848
23038,2024198262124337,65,63,2020-12-10 04:22:34.435848
23039,4701865715785854,79,75,2020-12-10 04:22:34.435848
23040,7035801437633238,43,47,2020-12-10 04:22:34.435848
23041,7346612003765133,59,55,2020-12-10 04:22:34.435848
23042,801176628645587,46,47,2020-12-10 04:22:34.435848
23043,1566298085114563,67,71,2020-12-10 04:22:34.435848
23044,2276182702486752,81,80,2020-12-10 04:22:34.435848
23045,50647853616481,52,40,2020-12-10 04:22:34.435848
23046,5152819267803258,73,73,2020-12-10 04:22:34.435848
23047,6243177801301503,61,60,2020-12-10 04:22:34.435848
23048,4995434066806632,46,40,2020-12-10 06:20:07.097908
23049,8748187414866759,48,43,2020-12-10 06:20:07.097908
23050,2289415973543757,55,54,2020-12-10 06:20:07.097908
23051,7059594903513805,51,47,2020-12-10 06:20:07.097908
23052,1222631178452594,54,56,2020-12-10 06:20:07.097908
23053,4557008090610638,73,68,2020-12-10 06:20:07.097908
23054,6014836253321324,53,48,2020-12-10 06:20:07.097908
23055,7122757516256479,74,79,2020-12-10 06:20:07.097908
23056,787410236986946,45,47,2020-12-10 06:20:07.097908
23057,5855424604422425,67,68,2020-12-10 06:20:07.097908
23058,3992126189886426,70,68,2020-12-10 08:19:50.547384
23059,6744920650897311,46,38,2020-12-10 08:19:50.547384
23060,7602943973803102,56,62,2020-12-10 08:19:50.547384
23061,6748545723720564,0,44,2020-12-10 08:19:50.547384
23062,5595895946415625,81,80,2020-12-10 08:19:50.547384
23063,5006214768442080,51,40,2020-12-10 10:21:32.271866
23064,2429697740168607,46,52,2020-12-10 12:21:21.856700
23065,5958667898874084,67,65,2020-12-10 12:21:21.856700
23066,5023626938380900,51,46,2020-12-10 12:21:21.856700
23067,7951204263384200,51,46,2020-12-10 12:21:21.856700
23068,5642926712902966,57,58,2020-12-10 14:20:43.289211
23069,8896377920373160,46,58,2020-12-10 14:20:43.289211
23070,4314416077265101,62,56,2020-12-10 16:17:36.860179
23071,8641346873460258,50,50,2020-12-10 16:17:36.860179
23072,839490255658763,55,51,2020-12-10 16:17:36.860179
23073,5834644696794345,54,49,2020-12-10 18:17:51.915781
23074,8517758184955491,62,58,2020-12-10 18:17:51.915781
23075,8980941415765206,56,58,2020-12-10 18:17:51.915781
23076,6808284708930922,62,72,2020-12-10 18:17:51.915781
23077,3036481943227583,53,59,2020-12-10 18:17:51.915781
23078,7513930688823631,70,66,2020-12-10 18:17:51.915781
23079,2020980792021110,0,55,2020-12-10 18:17:51.915781
23080,5339057607636994,66,64,2020-12-10 18:17:51.915781
23081,6457591071001412,70,74,2020-12-10 18:17:51.915781
23082,8324837487052427,66,67,2020-12-10 18:17:51.915781
23083,3893483928864012,50,57,2020-12-10 20:17:49.057152
23084,7565041555244475,65,63,2020-12-10 20:17:49.057152
23085,1370726173057621,60,61,2020-12-10 20:17:49.057152
23086,1147611763041849,68,63,2020-12-10 20:17:49.057152
23087,3020068119080241,65,68,2020-12-10 20:17:49.057152
23088,4115742639887225,71,66,2020-12-10 20:17:49.057152
23089,867485243788580,53,56,2020-12-10 20:17:49.057152
23090,2657412291864827,79,58,2020-12-10 22:15:50.954680
23091,4645595919949400,59,54,2020-12-10 22:15:50.954680
23092,5125644208703204,46,48,2020-12-10 22:15:50.954680
23093,7913483256677665,80,80,2020-12-10 22:15:50.954680
23094,2394527153814205,67,66,2020-12-10 22:15:50.954680
23095,1114450912651510,54,63,2020-12-10 22:15:50.954680
23096,3668337647448317,65,63,2020-12-10 22:15:50.954680
23097,7462033556868940,79,58,2020-12-10 22:15:50.954680
23098,3487385264846963,47,46,2020-12-10 22:15:50.954680
23099,3600898069793880,76,79,2020-12-10 22:15:50.954680
23100,4895210740976352,61,57,2020-12-10 22:15:50.954680
23101,8546247923219540,0,57,2020-12-10 22:15:50.954680
23102,5363693516107085,67,65,2020-12-11 00:26:04.592748
23103,4962651900367582,62,0,2020-12-11 00:26:04.592748
23104,831962343466523,76,70,2020-12-11 00:26:04.592748
23105,1405959216589781,61,56,2020-12-11 00:26:04.592748
23106,2452924601538853,65,73,2020-12-11 00:26:04.592748
23107,4112287103465211,79,61,2020-12-11 00:26:04.592748
23108,5367829590558651,61,59,2020-12-11 00:26:04.592748
23109,6151141324867761,53,63,2020-12-11 00:26:04.592748
23110,4900386335854378,79,62,2020-12-11 00:26:04.592748
23111,934345080477646,61,57,2020-12-11 00:26:04.592748
23112,987139963307202,82,83,2020-12-11 00:26:04.592748
23113,4178905163700085,63,63,2020-12-11 02:23:07.123171
23114,6925889168892296,46,51,2020-12-11 02:23:07.123171
23115,2332091333837029,59,51,2020-12-11 02:23:07.123171
23116,3019224905909414,54,52,2020-12-11 02:23:07.123171
23117,4049290991295729,60,63,2020-12-11 02:23:07.123171
23118,1022109119162269,52,33,2020-12-11 02:23:07.123171
23119,6249161566314950,54,51,2020-12-11 02:23:07.123171
23120,6333600211507799,45,50,2020-12-11 02:23:07.123171
23121,5873445934996374,45,44,2020-12-11 02:23:07.123171
23122,6573938754386475,51,51,2020-12-11 02:23:07.123171
23123,1616549245964881,25,33,2020-12-11 04:23:45.898177
23124,170250024257311,46,46,2020-12-11 04:23:45.898177
23125,2657843704946615,56,46,2020-12-11 04:23:45.898177
23126,3076460875503891,50,47,2020-12-11 04:23:45.898177
23127,4026825915646896,44,33,2020-12-11 04:23:45.898177
23128,2497382668923181,46,51,2020-12-11 04:23:45.898177
23129,4111019405214343,47,44,2020-12-11 04:23:45.898177
23130,5596231277027295,74,71,2020-12-11 04:23:45.898177
23131,7352817176851603,63,60,2020-12-11 04:23:45.898177
23132,2516228619331228,58,79,2020-12-11 06:15:17.449969
23133,3252395626866154,65,61,2020-12-11 06:15:17.449969
23134,447554417424677,65,64,2020-12-11 06:15:17.449969
23135,2405788390745971,64,64,2020-12-11 06:15:17.449969
23136,3821847312779966,44,46,2020-12-11 06:15:17.449969
23137,8540959981195371,61,56,2020-12-11 06:15:17.449969
23138,1383990186423966,56,51,2020-12-11 06:15:17.449969
23139,1799647180520001,65,61,2020-12-11 06:15:17.449969
23140,4395122594815746,74,63,2020-12-11 06:15:17.449969
23141,3957683839039688,64,65,2020-12-11 08:13:38.223617
23142,2336436531583435,54,55,2020-12-11 08:13:38.223617
23143,2531188160434405,44,42,2020-12-11 08:13:38.223617
23144,842244850604689,55,61,2020-12-11 08:13:38.223617
23145,3499552884927978,45,63,2020-12-11 08:13:38.223617
23146,6817424129960341,65,60,2020-12-11 08:13:38.223617
23147,8185345039545996,72,72,2020-12-11 08:13:38.223617
23148,467268712219933,51,57,2020-12-11 10:11:13.046927
23149,6253403847052697,53,52,2020-12-11 10:11:13.046927
23150,1133602050364485,63,64,2020-12-11 10:11:13.046927
23151,3067655146190363,61,55,2020-12-11 10:11:13.046927
23152,5819900207421878,64,64,2020-12-11 10:11:13.046927
23153,7964939827319241,46,46,2020-12-11 10:11:13.046927
23154,2841572411839486,42,43,2020-12-11 10:11:13.046927
23155,6416527785278247,47,49,2020-12-11 10:11:13.046927
23156,6049538877639412,42,42,2020-12-11 12:15:54.091410
23157,936441013008642,49,38,2020-12-11 12:15:54.091410
23158,2316435835341215,33,32,2020-12-11 12:15:54.091410
23159,5559444523781503,56,52,2020-12-11 12:15:54.091410
23160,1025184679158626,51,55,2020-12-11 12:15:54.091410
23161,295129244309089,50,35,2020-12-11 12:15:54.091410
23162,323228018652398,70,62,2020-12-11 12:15:54.091410
23163,3955480380625171,51,46,2020-12-11 14:12:46.179356
23164,3609456599991836,50,46,2020-12-11 14:12:46.179356
23165,2249102644599673,46,30,2020-12-11 16:15:46.815336
23166,857148702542363,73,75,2020-12-11 16:15:46.815336
23167,1942340564865577,62,62,2020-12-11 16:15:46.815336
23168,735123212076732,54,54,2020-12-11 16:15:46.815336
23169,3655298012996720,0,46,2020-12-11 16:15:46.815336
23170,1977794909643883,52,48,2020-12-11 18:16:10.924637
23171,3606317973925353,70,76,2020-12-11 18:16:10.924637
23172,6402311949816660,45,43,2020-12-11 18:16:10.924637
23173,6566559208680813,48,52,2020-12-11 18:16:10.924637
23174,6979856481505804,47,51,2020-12-11 18:16:10.924637
23175,1454517003541941,62,66,2020-12-11 18:16:10.924637
23176,401850930773929,62,63,2020-12-11 18:16:10.924637
23177,6486531087533849,53,48,2020-12-11 18:16:10.924637
23178,2207381780946555,62,57,2020-12-11 18:16:10.924637
23179,3575583772001942,52,56,2020-12-11 18:16:10.924637
23180,5302953815020632,46,51,2020-12-11 18:16:10.924637
23181,5043516976827849,46,29,2020-12-11 18:16:10.924637
23182,7011982435610279,62,64,2020-12-11 18:16:10.924637
23183,1144897110173241,39,47,2020-12-11 20:18:22.880241
23184,4105392496169294,52,46,2020-12-11 20:18:22.880241
23185,718651192399884,67,73,2020-12-11 20:18:22.880241
23186,7910454378504688,52,43,2020-12-11 20:18:22.880241
23187,2172735382119502,66,62,2020-12-11 20:18:22.880241
23188,2728618827358296,75,65,2020-12-11 20:18:22.880241
23189,3947552415242328,65,75,2020-12-11 20:18:22.880241
23190,5169557454780671,49,54,2020-12-11 20:18:22.880241
23191,7705227789316747,34,50,2020-12-11 20:18:22.880241
23192,1978482454389704,75,66,2020-12-11 20:18:22.880241
23193,2109667941535418,61,65,2020-12-11 20:18:22.880241
23194,3256028123370492,56,56,2020-12-11 20:18:22.880241
23195,3612304003272188,80,73,2020-12-11 20:18:22.880241
23196,6931520200611380,61,58,2020-12-11 20:18:22.880241
23197,8251857111589164,53,51,2020-12-11 20:18:22.880241
23198,3958780793191857,66,70,2020-12-11 22:10:29.209848
23199,5021887373850277,54,59,2020-12-11 22:10:29.209848
23200,2126577847030226,47,52,2020-12-11 22:10:29.209848
23201,4282933581846221,54,43,2020-12-11 22:10:29.209848
23202,4726053255842781,74,66,2020-12-11 22:10:29.209848
23203,8820910541828492,80,70,2020-12-11 22:10:29.209848
23204,8528260175253160,52,56,2020-12-11 22:10:29.209848
23205,1581437497762537,51,34,2020-12-11 22:10:29.209848
23206,1463193563771090,79,80,2020-12-12 00:17:54.648213
23207,2335089874214714,55,56,2020-12-12 00:17:54.648213
23208,2461235526702269,82,79,2020-12-12 00:17:54.648213
23209,3444362307829841,79,80,2020-12-12 00:17:54.648213
23210,5375651152354268,62,66,2020-12-12 00:17:54.648213
23211,7235826649496215,69,66,2020-12-12 00:17:54.648213
23212,7534360924222703,50,35,2020-12-12 00:17:54.648213
23213,4368477694602025,63,71,2020-12-12 00:17:54.648213
23214,4588644741721360,44,54,2020-12-12 00:17:54.648213
23215,2776654317912352,79,80,2020-12-12 00:17:54.648213
23216,3952217204171135,79,41,2020-12-12 00:17:54.648213
23217,6042552481179058,53,51,2020-12-12 00:17:54.648213
23218,6896008136160406,56,60,2020-12-12 00:17:54.648213
23219,1101927305947121,50,51,2020-12-12 02:18:57.921596
23220,2928950752913298,65,0,2020-12-12 02:18:57.921596
23221,3674341677210938,56,55,2020-12-12 02:18:57.921596
